Sno,Target,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16
360,287000,853,43,1,1000000,0,0,0,0,0,0,0,0,0,0,2,12000
361,288000,782,48,0,0,1,1762913,0,0,0,0,0,0,0,0,2,0
362,288000,854,43,1,1762662,0,0,0,0,0,0,0,0,0,0,1,0
363,289000,883,43,1,1306174,0,0,0,0,0,0,0,0,0,0,1,0
364,290000,801,53,0,0,0,0,1,300000,0,0,0,0,0,0,0,0
365,291000,771,55,1,4050000,0,0,0,0,1,3000000,0,0,0,0,2,0
366,292000,849,34,1,1636454,0,0,1,74000,0,0,0,0,0,0,1,0
367,292000,852,45,1,413149,0,0,0,0,0,0,0,0,0,0,0,0
368,292000,840,43,0,0,1,1636021,1,75000,0,0,0,0,0,0,0,0
369,292000,842,41,1,500000,1,500000,0,0,1,306532,0,0,0,0,1,0
370,293000,861,32,1,1795000,0,0,0,0,0,0,0,0,0,0,2,0
371,293000,811,30,0,0,0,0,1,400000,1,524000,0,0,0,0,1,0
372,294000,856,46,0,0,0,0,1,425000,0,0,0,0,0,0,2,0
373,294000,835,39,1,872423,0,0,0,0,1,493411,0,0,0,0,1,0
374,294000,868,51,0,0,1,1800000,0,0,0,0,0,0,0,0,1,0
375,294000,859,54,1,1800000,0,0,0,0,0,0,0,0,0,0,1,0
376,294000,870,51,1,1800000,0,0,0,0,0,0,0,0,0,0,1,0
377,295000,833,35,0,0,0,0,0,0,0,0,0,0,0,0,2,408375
378,295000,833,47,1,1805000,0,0,0,0,0,0,0,0,0,0,0,0
379,296000,869,35,0,0,0,0,2,900000,0,0,0,0,0,0,0,0
380,296000,873,40,1,2045000,1,79300,0,0,0,0,0,0,0,0,1,0
381,297000,829,37,0,0,0,0,0,0,0,0,0,0,0,0,1,0
382,298000,857,44,1,1424868,0,0,1,200000,0,0,0,0,0,0,1,0
383,299000,857,36,0,0,1,1454034,0,0,0,0,0,0,0,0,2,0
384,299000,732,55,0,0,1,900000,0,0,1,302448,0,0,0,0,1,201000
385,300000,821,52,0,0,0,0,0,0,0,0,0,0,0,0,1,0
386,300000,777,42,2,1875000,0,0,0,0,0,0,0,0,0,0,1,0
387,301000,837,40,0,0,0,0,0,0,1,300000,0,0,0,0,0,0
388,301000,849,37,0,0,0,0,0,0,0,0,0,0,0,0,1,68000
389,301000,844,37,0,0,0,0,1,550000,0,0,0,0,0,0,2,27000
390,302000,781,51,1,1850000,0,0,0,0,0,0,2,1495000,0,0,1,15000
391,302000,875,51,2,1850000,0,0,0,0,0,0,0,0,0,0,2,210000
392,303000,844,48,0,0,0,0,0,0,2,985000,0,0,0,0,1,60000
393,304000,815,34,2,1720743,0,0,1,75000,0,0,0,0,0,0,1,218000
394,304000,807,40,1,1000000,0,0,0,0,1,350000,0,0,0,0,2,100000
395,304000,866,53,1,1860000,0,0,0,0,0,0,0,0,0,0,2,60000
396,305000,862,34,0,0,0,0,1,400000,0,0,0,0,0,0,3,0
397,306000,846,43,0,0,0,0,0,0,0,0,0,0,0,0,2,102000
398,306000,799,47,1,1500000,1,750000,0,0,0,0,0,0,0,0,1,0
399,307000,781,30,0,0,0,0,0,0,1,1000000,0,0,0,0,1,226500
400,307000,870,51,0,0,0,0,0,0,0,0,0,0,0,0,1,0
401,307000,811,35,0,0,0,0,0,0,0,0,0,0,0,0,2,0
402,307000,880,37,0,0,0,0,0,0,0,0,0,0,0,0,1,181000
403,307000,858,34,3,1805392,0,0,1,40000,0,0,0,0,0,0,0,0
404,308000,832,40,1,1400000,0,0,1,140000,0,0,0,0,0,0,2,50000
405,309000,845,54,0,0,0,0,0,0,1,500000,0,0,0,0,2,570000
406,309000,833,44,0,0,0,0,0,0,1,385622,0,0,0,0,2,135000
407,310000,792,35,1,1900000,0,0,0,0,0,0,0,0,0,0,2,0
408,310000,820,45,0,0,0,0,0,0,0,0,0,0,0,0,1,145000
409,310000,821,42,0,0,0,0,0,0,2,1006561,0,0,0,0,1,0
410,310000,783,42,0,0,0,0,1,447000,1,528761,0,0,0,0,4,112000
411,310000,850,39,1,1900000,0,0,1,20000,0,0,0,0,0,0,2,91000
412,311000,825,47,0,0,1,1904159,0,0,0,0,0,0,0,0,2,108000
413,312000,840,32,0,0,0,0,1,506000,0,0,0,0,0,0,2,15000
414,312000,830,38,0,0,0,0,2,949000,0,0,0,0,0,0,1,0
415,313000,842,51,0,0,1,1071100,0,0,1,450000,0,0,0,0,1,0
416,314000,832,34,0,0,0,0,2,325000,0,0,0,0,0,0,2,63000
417,314000,868,43,1,719000,1,824640,0,0,0,0,0,0,0,0,1,0
418,315000,833,45,0,0,0,0,0,0,0,0,0,0,0,0,1,0
419,316000,846,34,0,0,1,1200000,0,0,0,0,0,0,0,0,1,0
420,317000,798,39,0,0,0,0,0,0,2,1031200,0,0,0,0,1,0
421,317000,831,31,1,1383495,0,0,0,0,0,0,0,0,0,0,1,0
422,317000,740,45,1,1280000,1,76600,1,290000,0,0,0,0,0,0,0,0
423,318000,877,43,1,1100000,0,0,0,0,0,0,0,0,0,0,0,0
424,318000,856,33,2,1100000,0,0,1,200000,0,0,0,0,0,0,2,0
425,319000,845,31,0,0,0,0,1,500000,0,0,0,0,0,0,4,76500
426,319000,859,45,0,0,0,0,0,0,0,0,0,0,0,0,1,380000
427,319000,883,37,1,1544326,1,410356,0,0,0,0,0,0,0,0,2,30000
428,319000,854,35,2,882130,0,0,0,0,1,570000,0,0,0,0,1,0
429,320000,812,45,0,0,0,0,0,0,1,468950,0,0,0,0,2,0
430,320000,837,37,0,0,0,0,0,0,1,552766,0,0,0,0,2,0
431,321000,866,46,0,0,1,1157700,1,200000,0,0,0,0,0,0,4,25000
432,322000,871,55,0,0,0,0,0,0,0,0,0,0,0,0,1,0
433,323000,844,36,0,0,0,0,1,203261,0,0,0,0,0,0,3,88000
434,323000,871,47,1,1975000,0,0,0,0,0,0,0,0,0,0,1,0
435,324000,835,36,0,0,0,0,1,310000,0,0,0,0,0,0,2,170000
436,326000,785,42,0,0,0,0,1,215000,1,150000,0,0,0,0,1,0
437,327000,868,43,1,2000000,0,0,0,0,0,0,0,0,0,0,2,175000
438,327000,860,32,1,2000000,0,0,0,0,0,0,0,0,0,0,2,0
439,327000,862,31,1,2000000,0,0,0,0,0,0,0,0,0,0,2,125000
440,327000,802,31,0,0,0,0,0,0,0,0,0,0,0,0,2,80000
441,327000,805,39,1,2000000,0,0,0,0,0,0,0,0,0,0,2,175000
442,327000,870,49,1,2000000,0,0,0,0,0,0,0,0,0,0,2,73000
443,327000,883,41,1,2000000,0,0,0,0,0,0,0,0,0,0,1,0
444,327000,765,51,1,2000000,0,0,0,0,0,0,0,0,0,0,2,150000
445,327000,845,34,1,1440000,0,0,1,75000,1,300000,0,0,0,0,1,0
446,327000,832,34,1,2000000,0,0,0,0,0,0,0,0,0,0,1,0
447,327000,866,35,1,2000000,0,0,0,0,0,0,0,0,0,0,1,0
448,327000,863,36,2,2000000,0,0,0,0,0,0,0,0,0,0,2,383000
449,327000,820,34,1,2000000,0,0,0,0,0,0,0,0,0,0,2,0
450,327000,839,45,1,0,1,2000000,0,0,0,0,0,0,0,0,1,0
451,327000,871,35,1,2000000,0,0,0,0,0,0,0,0,0,0,1,0
452,328000,817,33,0,0,0,0,0,0,0,0,0,0,0,0,2,81000
453,329000,828,36,0,0,0,0,1,500000,0,0,0,0,0,0,1,0
454,329000,858,33,0,0,0,0,3,1000000,0,0,0,0,0,0,1,0
455,329000,864,48,0,0,0,0,1,999000,0,0,0,0,0,0,3,70000
456,329000,851,55,1,1286964,1,730000,0,0,0,0,0,0,0,0,0,0
457,329000,858,37,0,0,0,0,1,50000,0,0,0,0,0,0,1,0
458,329000,858,32,0,0,0,0,0,0,0,0,0,0,0,0,1,29000
459,329000,848,35,0,0,1,500000,1,750000,0,0,0,0,0,0,0,0
460,330000,822,46,1,1490000,0,0,1,40000,1,240000,0,0,0,0,1,88000
461,331000,855,32,0,0,0,0,2,1005000,0,0,0,0,0,0,1,0
462,331000,851,40,1,1640240,0,0,0,0,1,205191,0,0,0,0,1,19000
463,332000,804,47,0,0,0,0,0,0,2,1080000,0,0,0,0,1,0
464,332000,854,38,1,2034606,0,0,0,0,0,0,0,0,0,0,2,112000
465,333000,876,45,0,0,0,0,0,0,1,1083286,0,0,0,0,0,0
466,333000,854,42,1,1247971,0,0,0,0,0,0,0,0,0,0,2,166000
467,334000,827,47,0,0,0,0,0,0,2,980000,0,0,0,0,1,0
468,334000,881,35,1,2046600,0,0,0,0,0,0,0,0,0,0,1,0
469,335000,870,40,0,0,1,2050041,0,0,0,0,0,0,0,0,2,143000
470,335000,842,34,0,0,1,1448410,1,20000,1,300000,0,0,0,0,1,442000
471,336000,829,45,0,0,1,2059259,0,0,0,0,0,0,0,0,2,134000
472,337000,815,28,0,0,0,0,0,0,2,1094493,0,0,0,0,1,0
473,337000,836,36,1,2064235,0,0,0,0,0,0,0,0,0,0,1,0
474,338000,807,38,0,0,0,0,1,250000,1,510912,0,0,0,0,1,0
475,338000,861,41,1,2070132,0,0,0,0,0,0,0,0,0,0,0,0
476,338000,815,51,1,490000,0,0,0,0,2,700000,0,0,0,0,1,80000
477,338000,818,45,0,0,0,0,0,0,1,600000,0,0,0,0,2,75000
478,338000,818,49,0,0,0,0,0,0,1,498850,0,0,0,0,1,0
479,338000,813,42,0,0,0,0,0,0,1,700000,0,0,0,0,2,0
480,338000,874,36,1,1490000,0,0,0,0,0,0,0,0,0,0,2,85000
481,339000,829,49,0,0,0,0,1,40000,0,0,0,0,0,0,0,0
482,339000,842,30,4,3025565,0,0,2,51130,0,0,0,0,0,0,0,0
483,340000,772,46,1,2082223,0,0,0,0,0,0,0,0,0,0,1,51000
484,343000,876,28,0,0,0,0,0,0,0,0,0,0,0,0,1,0
485,343000,851,35,1,2100000,0,0,0,0,0,0,0,0,0,0,2,184500
486,343000,825,35,0,0,0,0,0,0,0,0,0,0,0,0,2,0
487,343000,856,43,1,500000,0,0,0,0,0,0,0,0,0,0,1,455000
488,343000,879,36,2,2100000,0,0,0,0,0,0,0,0,0,0,2,129000
489,343000,867,38,1,1900000,0,0,0,0,0,0,0,0,0,0,1,40000
490,344000,847,45,0,0,0,0,0,0,1,120000,0,0,0,0,0,0
491,345000,809,30,0,0,0,0,1,150000,3,1440000,0,0,0,0,0,0
492,345000,870,54,1,2114000,0,0,0,0,0,0,0,0,0,0,1,150000
493,347000,836,53,1,700000,1,1425000,0,0,0,0,0,0,0,0,1,100000
494,347000,866,43,4,3040790,0,0,2,81580,0,0,0,0,0,0,0,0
495,348000,851,42,1,1769472,0,0,1,40000,1,150000,0,0,0,0,3,120000
496,348000,856,40,0,0,1,2133500,0,0,0,0,0,0,0,0,2,42000
497,349000,846,43,0,0,1,1100000,0,0,1,250000,0,0,0,0,2,268816
498,350000,806,35,0,0,0,0,1,425000,0,0,0,0,0,0,2,125000
499,350000,832,50,0,0,1,1200000,0,0,0,0,0,0,0,0,2,195000
500,351000,822,32,1,1747947,0,0,1,200000,0,0,0,0,0,0,1,0
501,351000,794,35,0,0,0,0,1,225000,1,900000,0,0,0,0,1,0
502,351000,855,35,0,0,1,1542679,0,0,0,0,0,0,0,0,2,63000
503,352000,875,46,1,2154155,0,0,0,0,0,0,0,0,0,0,1,30000
504,352000,832,42,1,1800000,0,0,0,0,0,0,0,0,0,0,2,80000
505,352000,814,42,1,1500000,0,0,0,0,0,0,0,0,0,0,2,120000
506,352000,828,33,0,0,0,0,1,550000,0,0,0,0,0,0,3,0
507,354000,846,31,0,0,1,2170000,0,0,0,0,0,0,0,0,2,0
508,355000,868,38,2,2174993,0,0,0,0,0,0,0,0,0,0,1,170000
509,356000,872,35,0,0,0,0,0,0,0,0,0,0,0,0,1,0
510,356000,868,52,1,2179886,0,0,0,0,0,0,0,0,0,0,2,63000
511,357000,777,36,0,0,0,0,0,0,0,0,0,0,0,0,2,75000
512,358000,826,27,1,2193000,0,0,0,0,0,0,0,0,0,0,2,100000
513,359000,836,38,1,2200000,0,0,0,0,0,0,0,0,0,0,2,139500
514,359000,861,37,1,2200000,0,0,0,0,0,0,0,0,0,0,1,0
515,360000,861,27,1,2050572,0,0,1,75000,0,0,0,0,0,0,1,0
516,360000,819,48,0,0,0,0,0,0,1,750000,0,0,0,0,2,0
517,360000,862,35,1,1400000,0,0,1,400000,0,0,0,0,0,0,1,0
518,361000,845,39,0,0,0,0,1,75000,1,704598,0,0,0,0,2,0
519,361000,821,36,1,1402232,0,0,0,0,0,0,0,0,0,0,1,0
520,363000,809,33,0,0,0,0,2,326200,0,0,0,0,0,0,2,285000
521,364000,868,40,1,820000,0,0,0,0,0,0,0,0,0,0,1,0
522,365000,825,44,1,1635150,0,0,0,0,0,0,0,0,0,0,0,0
523,365000,843,36,1,2231840,0,0,0,0,0,0,0,0,0,0,2,0
524,365000,777,36,1,1200000,0,0,1,512027,0,0,0,0,0,0,2,80000
525,366000,872,34,1,1957000,0,0,0,0,0,0,0,0,0,0,1,40000
526,367000,856,40,1,2047012,0,0,0,0,0,0,0,0,0,0,1,0
527,368000,799,45,0,0,0,0,2,525000,0,0,0,0,0,0,1,0
528,368000,856,33,2,2254960,0,0,0,0,0,0,0,0,0,0,1,0
529,369000,879,32,1,2056408,0,0,0,0,0,0,0,0,0,0,2,0
530,369000,837,40,0,0,0,0,0,0,1,900000,0,0,0,0,2,103000
531,369000,849,39,0,0,0,0,0,0,0,0,0,0,0,0,2,0
532,369000,830,36,0,0,0,0,1,320000,0,0,0,0,0,0,3,138000
533,369000,846,42,0,0,0,0,0,0,1,1200000,0,0,0,0,2,0
534,370000,863,51,1,2000000,0,0,0,0,1,400000,0,0,0,0,2,0
535,370000,844,37,1,1700000,0,0,0,0,1,300000,0,0,0,0,0,0
536,371000,868,39,1,2270660,0,0,0,0,0,0,0,0,0,0,1,0
537,372000,867,55,0,0,0,0,0,0,0,0,0,0,0,0,2,153000
538,372000,868,37,1,1928890,1,350000,0,0,0,0,0,0,0,0,1,0
539,373000,837,36,3,2000000,0,0,1,40000,0,0,0,0,0,0,1,0
540,373000,788,49,0,0,0,0,0,0,1,700000,0,0,0,0,1,0
541,373000,866,42,1,2281371,0,0,0,0,0,0,0,0,0,0,0,0
542,374000,805,32,0,0,0,0,0,0,3,895000,0,0,0,0,1,0
543,374000,830,38,0,0,0,0,0,0,0,0,0,0,0,0,2,235879
544,375000,836,53,1,1921800,0,0,0,0,0,0,0,0,0,0,1,0
545,375000,854,40,1,2142706,0,0,1,75000,0,0,0,0,0,0,1,225000
546,376000,792,30,1,2300000,0,0,0,0,0,0,0,0,0,0,2,160000
547,376000,868,42,1,2000000,0,0,0,0,0,0,0,0,0,0,1,0
548,377000,894,33,0,0,0,0,0,0,0,0,0,0,0,0,1,0
549,378000,883,38,1,1822188,0,0,0,0,0,0,0,0,0,0,1,25000
550,379000,874,31,2,2323325,0,0,0,0,0,0,0,0,0,0,1,0
551,380000,871,35,1,1575668,0,0,0,0,0,0,0,0,0,0,2,15000
552,380000,876,54,1,1070093,1,1254967,0,0,0,0,0,0,0,0,2,0
553,380000,874,33,2,2247000,0,0,1,40000,0,0,0,0,0,0,2,97000
554,382000,844,36,0,0,0,0,0,0,0,0,0,0,0,0,2,0
555,383000,845,30,1,2343930,0,0,0,0,0,0,0,0,0,0,2,100000
556,384000,870,50,0,0,0,0,0,0,0,0,0,0,0,0,1,0
557,384000,830,32,1,2350000,0,0,0,0,0,0,0,0,0,0,2,0
558,385000,857,36,2,2054432,0,0,0,0,0,0,0,0,0,0,1,73000
559,386000,802,36,0,0,0,0,1,621000,0,0,0,0,0,0,1,60000
560,387000,866,35,2,2370000,0,0,0,0,0,0,0,0,0,0,1,0
561,388000,869,35,1,1800000,0,0,0,0,1,200000,0,0,0,0,1,0
562,389000,836,36,1,1815000,0,0,0,0,1,300000,0,0,0,0,1,0
563,390000,760,49,1,1196610,0,0,1,200000,1,100000,0,0,0,0,8,432078
564,391000,863,31,0,0,0,0,0,0,0,0,0,0,0,0,2,56000
565,392000,858,41,1,2100000,0,0,0,0,0,0,0,0,0,0,2,0
566,392000,883,40,1,2400000,0,0,0,0,0,0,0,0,0,0,1,0
567,392000,831,44,0,0,2,1260000,0,0,0,0,0,0,0,0,1,63000
568,392000,831,34,1,2400000,0,0,0,0,0,0,0,0,0,0,2,114000
569,392000,846,33,1,2400000,0,0,0,0,0,0,0,0,0,0,2,0
570,393000,858,44,1,2407000,0,0,0,0,0,0,0,0,0,0,1,0
571,394000,864,38,1,2347734,1,64854,0,0,0,0,0,0,0,0,2,205000
572,395000,840,45,0,0,0,0,2,650000,0,0,0,0,0,0,0,0
573,395000,847,41,0,0,0,0,1,1200000,0,0,0,0,0,0,1,0
574,396000,836,36,0,0,1,1500000,0,0,1,490000,0,0,0,0,1,0
575,398000,824,30,0,0,0,0,1,608000,0,0,0,0,0,0,1,0
576,399000,812,33,1,2240000,0,0,0,0,0,0,0,0,0,0,1,0
577,399000,856,48,0,0,1,1300000,0,0,0,0,0,0,0,0,1,0
578,399000,836,51,1,2440000,0,0,0,0,0,0,0,0,0,0,2,426000
579,399000,837,42,0,0,0,0,0,0,1,304482,0,0,0,0,2,0
580,400000,831,42,0,0,1,2450000,0,0,0,0,0,0,0,0,2,369000
581,400000,840,45,0,0,0,0,0,0,1,1000000,0,0,0,0,1,0
582,400000,865,37,1,2300000,0,0,1,75000,0,0,0,0,0,0,0,0
583,401000,838,45,0,0,0,0,0,0,2,1304712,0,0,0,0,1,20000
584,401000,845,51,1,5000000,1,1275000,0,0,1,675000,0,0,0,0,1,0
585,402000,838,37,1,2458000,0,0,0,0,0,0,0,0,0,0,1,0
586,402000,834,46,0,0,0,0,0,0,2,1306590,0,0,0,0,1,10000
587,403000,768,42,0,0,0,0,0,0,1,710622,0,0,0,0,1,0
588,404000,870,47,1,2094356,0,0,0,0,0,0,0,0,0,0,1,0
589,405000,722,27,1,1350000,0,0,0,0,1,600000,0,0,0,0,2,170000
590,405000,806,55,1,1500000,0,0,0,0,1,520000,0,0,0,0,1,0
591,405000,828,41,1,2481134,0,0,0,0,0,0,0,0,0,0,2,30000
592,405000,881,35,1,1744802,0,0,0,0,0,0,0,0,0,0,0,0
593,406000,850,48,2,2486328,0,0,0,0,0,0,0,0,0,0,1,0
594,407000,850,34,1,2490000,0,0,0,0,0,0,0,0,0,0,2,36000
595,408000,834,29,0,0,0,0,0,0,0,0,0,0,0,0,2,106000
596,408000,875,34,1,2500000,0,0,0,0,0,0,0,0,0,0,1,0
597,408000,868,38,1,2500000,0,0,0,0,0,0,0,0,0,0,2,0
598,408000,866,32,1,2500000,0,0,0,0,0,0,0,0,0,0,2,353000
599,408000,875,53,1,2500000,0,0,0,0,0,0,0,0,0,0,2,0
600,408000,869,53,1,2500000,0,0,0,0,0,0,0,0,0,0,1,150000
601,408000,840,38,0,0,1,2500000,0,0,0,0,0,0,0,0,2,257000
602,408000,864,36,1,2500000,0,0,0,0,0,0,0,0,0,0,1,262000
603,408000,815,39,1,2500000,0,0,0,0,0,0,0,0,0,0,1,0
604,408000,845,40,0,0,1,2500000,0,0,0,0,0,0,0,0,2,180000
605,408000,869,32,1,2500000,0,0,0,0,0,0,0,0,0,0,2,90000
606,408000,856,34,1,2499996,0,0,0,0,0,0,0,0,0,0,1,0
607,409000,758,29,0,0,0,0,2,550000,0,0,0,0,0,0,3,30000
608,409000,857,47,1,1630000,0,0,1,210000,0,0,0,0,0,0,4,170000
609,411000,872,55,0,0,0,0,0,0,2,1337500,0,0,0,0,2,81000
610,411000,847,44,0,0,1,1611000,0,0,0,0,0,0,0,0,2,820000
611,412000,860,54,1,2520444,0,0,0,0,0,0,0,0,0,0,2,0
612,412000,853,37,1,2520214,0,0,0,0,0,0,0,0,0,0,1,0
613,413000,853,36,1,2530356,0,0,0,0,0,0,0,0,0,0,1,0
614,413000,800,38,2,2531040,0,0,0,0,0,0,0,0,0,0,0,0
615,414000,814,50,2,2599262,0,0,1,212000,0,0,1,100000,0,0,0,0
616,414000,849,45,0,0,0,0,0,0,0,0,0,0,0,0,2,243500
617,414000,854,41,1,1831515,1,700000,0,0,0,0,0,0,0,0,2,0
618,415000,826,35,0,0,0,0,0,0,1,780000,0,0,0,0,2,0
619,415000,847,43,0,0,0,0,0,0,1,1350000,0,0,0,0,2,35000
620,416000,849,32,1,2396668,0,0,1,75000,0,0,0,0,0,0,2,0
621,417000,821,34,1,1800000,0,0,0,0,0,0,0,0,0,0,0,0
622,417000,800,44,0,0,0,0,0,0,0,0,0,0,0,0,2,0
623,417000,836,42,1,1800000,0,0,0,0,1,400000,0,0,0,0,1,0
624,418000,889,33,1,2556078,0,0,0,0,0,0,0,0,0,0,1,0
625,419000,775,42,0,0,0,0,1,607752,0,0,0,0,0,0,2,180000
626,420000,862,31,2,2570000,0,0,0,0,0,0,0,0,0,0,1,270000
627,420000,866,33,2,2572210,0,0,0,0,0,0,0,0,0,0,1,0
628,421000,794,34,0,0,1,1760000,0,0,1,433615,0,0,0,0,2,202500
629,422000,866,35,1,2017227,0,0,0,0,0,0,0,0,0,0,1,104625
630,422000,800,36,0,0,1,1887000,0,0,1,370000,0,0,0,0,1,0
631,422000,814,36,0,0,0,0,1,1000000,1,300000,0,0,0,0,2,155000
632,423000,820,29,0,0,0,0,1,357000,2,991438,0,0,0,0,2,135000
633,423000,859,39,0,0,0,0,0,0,0,0,0,0,0,0,1,21000
634,424000,827,36,1,2031378,0,0,0,0,0,0,0,0,0,0,2,100000
635,425000,844,32,1,2564000,0,0,1,20000,0,0,0,0,0,0,3,250000
636,425000,855,42,2,2598694,0,0,0,0,0,0,0,0,0,0,1,215000
637,425000,867,50,2,2400000,0,0,0,0,0,0,0,0,0,0,0,0
638,426000,810,35,0,0,1,1880050,1,125000,0,0,0,0,0,0,2,186500
639,427000,852,36,1,2465697,0,0,1,75000,0,0,0,0,0,0,3,51750
640,428000,840,39,0,0,0,0,0,0,1,1100900,0,0,0,0,2,189000
641,428000,852,31,0,0,0,0,2,1300000,0,0,0,0,0,0,2,100000
642,429000,879,33,0,0,0,0,0,0,0,0,0,0,0,0,1,0
643,429000,860,29,0,0,0,0,0,0,0,0,0,0,0,0,2,89000
644,429000,865,31,0,0,0,0,0,0,0,0,0,0,0,0,2,0
645,429000,809,32,0,0,0,0,0,0,0,0,0,0,0,0,2,112500
646,429000,839,30,0,0,0,0,0,0,0,0,0,0,0,0,2,0
647,429000,843,33,0,0,0,0,0,0,0,0,0,0,0,0,2,41000
648,429000,869,32,0,0,0,0,0,0,0,0,0,0,0,0,1,0
649,429000,869,34,0,0,0,0,0,0,0,0,0,0,0,0,2,50000
650,429000,835,26,0,0,0,0,0,0,0,0,0,0,0,0,2,38000
651,429000,860,30,0,0,0,0,0,0,0,0,0,0,0,0,1,0
652,429000,835,32,0,0,0,0,0,0,0,0,0,0,0,0,2,0
653,429000,859,32,0,0,0,0,0,0,0,0,0,0,0,0,1,0
654,429000,879,34,0,0,0,0,0,0,0,0,0,0,0,0,2,537000
655,429000,730,29,0,0,0,0,0,0,0,0,0,0,0,0,1,0
656,429000,861,30,0,0,0,0,0,0,0,0,0,0,0,0,2,0
657,429000,809,32,0,0,0,0,0,0,0,0,0,0,0,0,1,0
658,429000,879,29,0,0,0,0,0,0,0,0,0,0,0,0,1,0
659,429000,811,32,0,0,0,0,0,0,0,0,0,0,0,0,2,0
660,429000,839,32,0,0,0,0,0,0,0,0,0,0,0,0,1,0
661,429000,793,31,0,0,0,0,0,0,0,0,0,0,0,0,2,128000
662,429000,785,31,0,0,0,0,0,0,0,0,0,0,0,0,2,106000
663,429000,869,38,0,0,0,0,0,0,0,0,0,0,0,0,1,21000
664,429000,839,34,0,0,0,0,0,0,0,0,0,0,0,0,2,0
665,429000,806,31,0,0,0,0,0,0,0,0,0,0,0,0,1,0
666,429000,831,31,0,0,0,0,0,0,0,0,0,0,0,0,2,0
667,429000,811,41,0,0,0,0,0,0,0,0,0,0,0,0,1,23000
668,429000,839,29,0,0,0,0,0,0,0,0,0,0,0,0,1,0
669,429000,832,35,0,0,0,0,0,0,0,0,0,0,0,0,2,60000
670,429000,869,34,0,0,0,0,0,0,0,0,0,0,0,0,1,0
671,429000,865,30,0,0,0,0,0,0,0,0,0,0,0,0,2,0
672,429000,836,40,0,0,0,0,0,0,0,0,0,0,0,0,1,218500
673,429000,856,32,0,0,0,0,0,0,0,0,0,0,0,0,2,109000
674,429000,815,32,0,0,0,0,0,0,0,0,0,0,0,0,2,0
675,429000,873,30,0,0,0,0,0,0,0,0,0,0,0,0,1,169000
676,429000,834,28,0,0,0,0,0,0,0,0,0,0,0,0,2,46000
677,429000,869,37,0,0,0,0,0,0,0,0,0,0,0,0,2,261000
678,429000,869,33,0,0,0,0,0,0,0,0,0,0,0,0,2,119000
679,429000,834,29,0,0,0,0,0,0,0,0,0,0,0,0,1,0
680,429000,837,34,0,0,0,0,0,0,0,0,0,0,0,0,2,98000
681,429000,835,36,0,0,0,0,0,0,0,0,0,0,0,0,1,73000
682,429000,875,50,0,0,0,0,0,0,0,0,0,0,0,0,2,80000
683,429000,843,29,0,0,0,0,0,0,0,0,0,0,0,0,1,176000
684,429000,843,36,0,0,0,0,0,0,0,0,0,0,0,0,1,0
685,429000,814,30,0,0,0,0,0,0,0,0,0,0,0,0,2,0
686,429000,836,35,0,0,0,0,0,0,0,0,0,0,0,0,1,0
687,429000,875,28,0,0,0,0,0,0,0,0,0,0,0,0,1,175000
688,429000,870,37,0,0,0,0,0,0,0,0,0,0,0,0,2,15000
689,429000,869,34,0,0,0,0,0,0,0,0,0,0,0,0,1,0
690,429000,854,30,0,0,0,0,0,0,0,0,0,0,0,0,2,0
691,429000,857,30,0,0,0,0,0,0,0,0,0,0,0,0,2,19000
692,429000,830,27,0,0,0,0,0,0,0,0,0,0,0,0,1,0
693,429000,839,34,0,0,0,0,0,0,0,0,0,0,0,0,2,105000
694,429000,844,48,0,0,0,0,0,0,0,0,0,0,0,0,1,0
695,429000,838,35,0,0,0,0,0,0,0,0,0,0,0,0,2,22000
696,429000,856,28,0,0,0,0,0,0,0,0,0,0,0,0,1,43000
697,429000,875,29,0,0,0,0,0,0,0,0,0,0,0,0,1,0
698,429000,837,31,1,1500000,0,0,0,0,0,0,0,0,0,0,2,225000
699,429000,863,30,0,0,0,0,0,0,0,0,0,0,0,0,2,30000
700,429000,840,31,0,0,0,0,0,0,0,0,0,0,0,0,1,130000
701,429000,794,45,0,0,0,0,0,0,0,0,0,0,0,0,1,0
702,429000,870,42,0,0,0,0,0,0,0,0,0,0,0,0,2,45000
703,429000,839,43,0,0,0,0,0,0,0,0,0,0,0,0,1,0
704,429000,829,34,0,0,0,0,0,0,0,0,0,0,0,0,2,18000
705,429000,873,35,0,0,0,0,0,0,0,0,0,0,0,0,2,25000
706,429000,870,41,0,0,0,0,0,0,0,0,0,0,0,0,2,0
707,429000,876,36,0,0,0,0,0,0,0,0,0,0,0,0,1,0
708,429000,807,41,0,0,0,0,0,0,0,0,0,0,0,0,1,52000
709,429000,863,48,0,0,0,0,0,0,0,0,0,0,0,0,1,0
710,429000,844,31,0,0,0,0,0,0,0,0,0,0,0,0,1,36000
711,429000,871,39,0,0,0,0,0,0,0,0,0,0,0,0,1,0
712,429000,867,28,0,0,0,0,0,0,0,0,0,0,0,0,2,105000
713,429000,819,31,0,0,0,0,0,0,0,0,0,0,0,0,2,12000
714,429000,875,33,0,0,0,0,0,0,0,0,0,0,0,0,1,0
715,429000,839,40,0,0,0,0,0,0,0,0,0,0,0,0,2,45000
716,429000,843,42,0,0,0,0,0,0,0,0,0,0,0,0,1,0
717,429000,858,33,0,0,0,0,0,0,0,0,0,0,0,0,1,475000
